,CS textfield,BB textfield,Stack,Head angle,Head tube length textfield,Seat stay junction0,Seat tube length,Seat angle,DT Length,BB diameter,ttd,Head tube diameter,dtd,csd,ssd,Seat tube diameter,BB length,Chain stay position on BB,SSTopZOFFSET,MATERIAL,Head tube upper extension2,Seat tube extension2,Head tube lower extension2,SEATSTAYbrdgshift,CHAINSTAYbrdgshift,SEATSTAYbrdgdia1,CHAINSTAYbrdgdia1,SEATSTAYbrdgCheck,CHAINSTAYbrdgCheck,Dropout spacing,Wall thickness Bottom Bracket,Wall thickness Top tube,Wall thickness Head tube,Wall thickness Down tube,Wall thickness Chain stay,Wall thickness Seat stay,Wall thickness Seat tube
1856,405.0,37.0,565.6,73.0,110.0,45.0,580.0,75.5,626.6254525235687,40.0,28.6,45.0,36.5,23.35,13.0,31.8,68.0,15.0,9.0,STEEL,34.1,49.3,49.9,330.0,350.0,16.0,18.0,False,False,120.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
1857,445.0,16.0,565.6,68.3,118.9,95.0,479.9,71.3,656.1271048149242,40.0,28.6,45.0,36.5,23.35,13.0,27.2,68.0,15.0,9.0,STEEL,29.2,95.7,47.8,330.0,300.0,16.0,18.0,False,False,135.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
1858,465.0,30.0,565.6,67.0,147.4,45.0,550.8,74.0,663.8475629266185,40.0,27.0,42.0,36.5,21.25,13.0,28.6,68.0,15.0,9.0,STEEL,39.4,30.8,36.0,330.0,350.0,16.0,18.0,False,False,135.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
1859,405.0,-30.0,565.6,74.0,150.0,45.0,316.0,74.0,549.6679879147655,40.0,28.6,45.0,36.5,23.35,13.0,31.8,68.0,15.0,9.0,STEEL,32.0,50.0,40.4,330.0,350.0,16.0,18.0,False,False,130.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
1860,440.0,68.0,565.6,71.0,104.8,45.0,457.7,73.0,711.1561311533799,40.0,28.6,45.0,36.5,23.35,13.0,31.8,68.0,15.0,9.0,STEEL,25.9,51.3,50.9,410.0,400.0,16.0,18.0,True,True,135.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
1861,362.58,70.0,565.6,73.0,345.0,45.0,511.3,85.0,462.4898061539428,40.0,28.6,45.0,36.5,23.35,13.0,31.8,68.0,15.0,9.0,STEEL,42.5,45.3,58.4,330.0,350.0,16.0,18.0,False,False,130.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
1862,905.0,-7.0,565.6,45.0,145.0,45.0,550.0,44.5,338.79193187676935,40.0,28.6,45.0,36.5,23.35,13.0,31.8,68.0,15.0,9.0,STEEL,35.9,150.0,36.9,330.0,350.0,16.0,18.0,False,False,130.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
1863,0.0,-7.0,565.6,62.5,500.0,45.0,511.3,93.0,773.5677709175088,40.0,28.6,45.0,36.5,23.35,13.0,31.8,68.0,15.0,9.0,STEEL,42.5,45.3,30.0,330.0,350.0,16.0,18.0,False,False,130.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
1864,381.0,0.0,565.6,70.5,115.0,60.0,301.0,71.0,609.5161606391271,40.0,30.200000000000003,45.0,45.0,27.5,19.0,31.8,68.0,15.0,9.0,STEEL,29.6,54.9,44.2,330.0,300.0,16.0,18.0,False,False,135.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
1865,390.0,60.0,565.6,73.5,95.0,90.0,551.6,76.0,646.0550538844492,40.0,28.6,38.1,36.5,22.2,14.5,31.8,68.0,15.0,9.0,TITANIUM,32.9,31.6,46.1,330.0,350.0,16.0,18.0,False,False,130.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
1866,425.0,66.0,565.6,72.0,60.8,45.0,520.0,73.5,657.4376280925329,40.0,28.549999999999997,45.0,31.75,23.35,13.0,31.7,68.0,15.0,9.0,STEEL,44.0,41.8,37.6,330.0,350.0,16.0,18.0,False,False,130.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
1867,405.0,70.0,565.6,73.0,175.2,45.0,605.0,73.5,657.6717672022914,40.0,27.700000000000003,36.0,36.0,23.35,13.0,31.0,68.0,15.0,9.0,STEEL,34.8,45.0,37.3,330.0,300.0,16.0,18.0,False,False,130.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
1868,505.0,-7.0,565.6,60.0,645.0,45.0,515.4,61.5,410.86489934983587,40.0,28.6,45.0,36.5,23.35,13.0,31.8,68.0,15.0,9.0,STEEL,21.3,35.4,37.2,330.0,350.0,16.0,18.0,False,False,130.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
1869,385.0,45.0,565.6,77.0,124.2,60.0,510.0,76.0,656.2842676621672,40.0,30.200000000000003,45.0,45.0,27.5,19.0,31.8,68.0,15.0,9.0,STEEL,35.9,49.9,47.2,330.0,300.0,16.0,18.0,False,False,135.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
1870,440.0,60.0,565.6,71.0,95.0,45.0,406.4,73.0,706.035650839287,40.0,28.6,45.0,36.5,23.35,13.0,31.8,68.0,15.0,9.0,STEEL,29.6,52.5,50.6,330.0,395.0,16.0,18.0,True,True,130.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
1871,365.0,0.0,565.6,71.0,115.0,55.0,308.0,72.0,615.9077504233092,40.0,28.6,45.0,36.5,23.35,13.0,31.8,68.0,15.0,9.0,STEEL,27.1,54.1,48.0,330.0,350.0,16.0,18.0,False,False,135.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
1872,412.0,70.0,565.6,73.0,170.0,55.0,730.3,73.0,665.4383472488432,50.0,35.4,55.0,56.49999999999999,37.5,13.0,34.6,90.0,15.0,9.0,CARBON,30.2,264.8,66.9,330.0,350.0,16.0,18.0,False,False,135.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
1873,0.0,0.0,565.6,80.0,131.2,45.0,553.8,100.0,792.5038551023575,40.0,28.6,45.0,36.5,23.35,13.0,31.8,68.0,15.0,9.0,STEEL,35.0,53.8,44.3,330.0,350.0,16.0,18.0,False,False,130.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
1874,381.0,0.0,565.6,69.0,115.0,60.0,307.0,70.0,606.350951652914,40.0,30.200000000000003,45.0,45.0,27.5,19.0,31.8,68.0,15.0,9.0,STEEL,30.2,54.5,43.5,330.0,300.0,16.0,18.0,False,False,135.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
1875,412.0,70.0,565.6,73.0,170.0,430.0,730.3,73.0,665.4383472488432,50.0,35.4,55.0,56.49999999999999,37.5,10.0,34.6,90.0,15.0,10.0,CARBON,30.2,264.8,66.9,330.0,350.0,16.0,18.0,False,False,135.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
1876,423.0,74.0,565.6,72.0,125.0,45.0,567.1,73.0,651.1328485598591,40.0,29.5,45.0,35.0,22.5,13.0,27.0,68.0,15.0,9.0,STEEL,38.2,47.1,49.5,330.0,350.0,16.0,18.0,False,False,130.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
1877,410.0,17.5,565.6,68.0,120.0,45.0,420.0,71.5,652.0029335503777,40.0,28.6,45.0,36.5,23.35,13.0,31.8,68.0,15.0,9.0,STEEL,31.1,51.5,47.1,330.0,350.0,16.0,18.0,False,False,135.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
1878,405.0,70.0,565.6,75.0,186.6,45.0,624.6,74.0,671.1305952845419,40.0,26.200000000000003,35.0,36.5,23.35,13.0,31.0,68.0,15.0,9.0,STEEL,28.7,14.6,42.3,330.0,350.0,16.0,18.0,False,False,130.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
1879,365.0,0.0,565.6,71.0,115.0,55.0,308.0,72.0,616.3184921871639,40.0,28.6,45.0,36.5,23.35,13.0,31.8,68.0,15.0,9.0,TITANIUM,26.5,54.7,48.9,330.0,350.0,16.0,18.0,False,False,135.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
1880,380.0,0.0,565.6,71.5,184.9,60.0,150.0,73.5,659.240743167915,40.0,30.200000000000003,45.0,45.0,27.5,19.0,31.8,68.0,15.0,9.0,TITANIUM,26.2,54.3,37.9,330.0,300.0,16.0,18.0,False,False,135.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
1881,442.0,40.0,565.6,71.0,150.0,45.0,551.9,73.8,689.1527492895897,40.0,28.6,45.0,36.5,23.35,13.0,31.8,68.0,15.0,9.0,ALUMINIUM,39.7,31.9,44.4,330.0,350.0,16.0,18.0,False,False,135.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
1882,455.0,45.0,565.6,70.0,132.0,60.0,480.0,73.5,703.9941300464536,34.0,35.9,44.0,41.0,24.0,19.5,34.9,68.0,15.0,9.0,TITANIUM,35.0,54.0,50.0,330.0,300.0,16.0,18.0,False,True,135.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
1883,498.1,70.0,565.6,63.1,159.0,45.0,512.0,60.0,672.9126940485244,70.0,43.1,75.0,36.5,23.35,13.0,31.8,68.0,15.0,9.0,ALUMINIUM,36.9,46.0,46.0,330.0,350.0,16.0,18.0,False,False,135.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
1884,320.0,-20.0,565.6,73.0,100.0,35.0,205.4,74.0,485.24245545389186,40.0,27.700000000000003,38.0,32.0,20.0,16.5,29.0,68.0,15.0,9.0,OTHER,29.8,30.4,36.1,330.0,350.0,16.0,18.0,False,False,130.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
1885,400.0,35.0,565.6,74.5,216.8,200.0,722.5,75.5,645.1117005687976,40.0,30.200000000000003,45.0,36.5,23.35,13.0,31.8,68.0,15.0,9.0,STEEL,41.0,112.5,41.0,330.0,350.0,16.0,18.0,False,True,120.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
1886,400.0,0.0,565.6,67.1,125.0,45.0,350.0,68.5,577.7253262794655,40.0,32.7,45.0,39.95,23.35,16.5,38.0,68.0,15.0,9.0,ALUMINIUM,32.2,59.1,54.7,330.0,350.0,16.0,18.0,False,False,130.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
1887,387.0,54.0,565.6,74.5,116.7,50.0,547.0,76.5,634.8292299447988,40.0,28.6,45.0,36.5,23.35,13.0,31.8,68.0,15.0,9.0,ALUMINIUM,43.0,47.0,69.8,330.0,300.0,16.0,18.0,True,False,120.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
1888,405.0,70.0,565.6,81.0,123.3,45.0,664.8,75.5,667.9642112251306,40.0,28.6,45.0,36.5,23.35,13.0,35.8,68.0,15.0,9.0,ALUMINIUM,38.0,44.8,58.9,330.0,350.0,16.0,18.0,False,False,120.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
1889,381.0,0.0,565.6,70.5,115.0,60.0,301.0,71.0,619.6731690009251,40.0,30.200000000000003,45.0,45.0,27.5,19.0,31.8,68.0,15.0,9.0,CARBON,31.5,53.3,41.3,330.0,300.0,16.0,18.0,False,False,135.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
1890,381.0,0.0,565.6,70.5,115.0,60.0,301.0,71.0,619.6731690009251,40.0,30.200000000000003,45.0,45.0,27.5,19.0,31.8,68.0,15.0,9.0,CARBON,31.5,53.3,41.3,330.0,300.0,16.0,18.0,False,False,135.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
1891,470.0,25.0,565.6,71.5,104.5,60.0,440.0,69.0,630.5869265639316,38.1,25.4,31.8,34.0,18.75,11.425,25.4,68.0,5.0,30.0,STEEL,28.0,20.0,25.0,330.0,350.0,16.0,18.0,False,True,130.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
1892,405.0,70.0,565.6,73.0,145.0,45.0,515.0,74.0,653.6386402787729,40.0,28.6,45.0,36.5,23.35,13.0,31.8,68.0,15.0,9.0,STEEL,34.0,49.0,49.9,330.0,350.0,16.0,18.0,False,False,130.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
1893,405.0,70.0,565.6,73.0,145.0,45.0,515.0,74.0,653.6386402787729,40.0,28.6,45.0,36.5,23.35,13.0,31.8,68.0,15.0,9.0,STEEL,34.0,49.0,49.9,330.0,350.0,16.0,18.0,False,False,130.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
1894,405.0,70.0,565.6,74.0,97.5,45.0,576.8,74.0,663.7260695108222,40.0,25.450000000000003,32.0,36.5,20.25,12.0,28.6,68.0,15.0,9.0,STEEL,24.6,16.8,32.8,330.0,350.0,16.0,18.0,False,False,120.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
1895,389.27,70.0,565.6,80.0,145.0,45.0,610.2,77.5,684.3806314960736,40.0,28.6,45.0,36.5,23.35,13.0,31.8,68.0,15.0,9.0,ALUMINIUM,35.6,47.3,53.7,330.0,350.0,16.0,18.0,False,False,120.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
1896,425.0,40.0,565.6,70.0,120.2,45.0,480.0,73.0,679.3645210988955,40.0,28.6,45.0,36.5,23.35,13.0,31.8,68.0,15.0,9.0,STEEL,32.6,50.4,45.9,330.0,350.0,16.0,18.0,False,False,135.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
1897,405.0,70.0,565.6,73.0,155.0,205.0,705.1,73.5,643.5737931502309,50.0,33.2,56.0,36.5,35.0,12.5,35.0,68.0,15.0,9.0,CARBON,36.4,202.1,54.7,330.0,350.0,16.0,18.0,False,False,130.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
1898,405.0,70.0,565.6,73.0,145.0,45.0,515.0,74.0,653.6386402787729,40.0,28.6,45.0,36.5,23.35,13.0,31.8,68.0,15.0,9.0,ALUMINIUM,34.0,49.0,49.9,330.0,350.0,16.0,18.0,False,True,130.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
1899,405.0,70.0,565.6,73.0,145.0,45.0,515.0,74.0,653.6386402787729,40.0,28.6,45.0,36.5,23.35,13.0,31.8,68.0,15.0,9.0,STEEL,34.0,49.0,49.9,330.0,350.0,16.0,18.0,False,True,130.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
1900,412.0,70.0,565.6,73.0,116.0,30.0,495.2,73.0,649.6545582205026,40.0,25.4,31.7,36.5,17.35,10.5,28.6,68.0,15.0,9.0,STEEL,31.0,25.2,33.2,330.0,350.0,16.0,18.0,False,False,130.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
1901,327.66,-48.4,565.6,75.5,115.0,30.0,217.3,71.5,484.2363775646142,40.0,30.200000000000003,44.0,35.5,22.22,22.22,28.575,68.0,15.0,11.2,STEEL,24.9,33.2,38.7,330.0,300.0,16.0,18.0,False,False,110.0,2.0,0.9,1.1,0.9,0.0,0.0,0.9
1902,404.7,70.0,565.6,76.0,180.6,30.0,772.5,73.5,674.6021999085731,40.0,28.6,45.0,37.5,23.35,13.0,31.8,68.0,15.0,9.0,ALUMINIUM,38.0,162.5,50.1,330.0,350.0,16.0,18.0,False,False,120.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
1903,342.9,-45.3,565.6,75.0,121.7,30.0,214.1,71.0,527.5284990955906,40.0,30.200000000000003,44.0,35.5,19.0,19.0,28.575,68.0,15.0,11.2,STEEL,26.3,17.3,37.5,330.0,300.0,16.0,18.0,False,False,110.0,2.0,0.9,1.1,0.9,0.0,0.0,0.9
1904,430.0,60.0,565.6,71.0,115.0,45.0,435.0,73.0,678.693920725642,39.9,28.6,36.0,36.5,22.5,12.0,29.9,73.5,13.0,14.0,STEEL,25.0,40.0,55.0,390.0,300.0,16.0,18.0,True,False,135.0,2.0,0.9,1.1,0.9,1.0,0.6,0.5
1905,445.0,85.0,565.6,71.0,125.0,40.0,468.0,74.0,736.1508558916477,39.9,27.0,37.0,36.5,22.5,12.0,29.9,100.0,12.0,20.0,STEEL,25.0,40.0,49.0,390.0,390.0,16.0,14.0,True,True,150.0,2.0,0.9,1.1,0.9,0.9,0.6,0.5
1906,455.0,90.0,565.6,72.0,155.0,60.0,541.5,75.0,734.5110392455639,40.0,28.6,36.0,36.5,22.0,16.0,29.8,73.0,13.0,15.0,STEEL,26.1,56.5,54.0,330.0,300.0,16.0,18.0,False,False,135.0,2.0,0.9,1.1,0.9,0.9,1.0,0.5
1907,342.9,-45.3,565.6,75.0,114.4,20.0,233.2,71.0,528.020671812898,40.0,30.200000000000003,44.0,35.5,19.0,19.0,28.575,68.0,15.0,11.2,STEEL,26.3,17.3,37.5,330.0,300.0,16.0,18.0,False,False,110.0,2.0,0.9,1.1,0.9,0.0,0.0,0.9
1908,870.0,35.0,565.6,62.5,104.5,20.0,460.0,62.5,525.3431250647544,38.1,25.4,31.8,34.0,18.75,13.925,25.4,68.0,5.0,30.0,STEEL,28.0,40.0,25.0,330.0,350.0,16.0,18.0,False,True,130.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
1909,381.0,0.0,565.6,69.0,115.0,60.0,307.0,70.0,606.350951652914,40.0,30.200000000000003,45.0,45.0,27.5,19.0,31.8,68.0,15.0,9.0,STEEL,30.6,44.3,43.5,330.0,300.0,16.0,18.0,False,False,135.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
1910,381.0,0.0,565.6,70.5,115.0,60.0,301.0,71.0,609.7488774712575,40.0,30.200000000000003,45.0,45.0,27.5,19.0,31.8,68.0,15.0,9.0,ALUMINIUM,29.2,55.3,44.8,330.0,300.0,16.0,18.0,False,False,135.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
1911,405.0,70.0,565.6,73.0,145.0,45.0,514.6,74.0,651.8327997674231,40.0,28.6,45.0,36.5,23.35,13.0,31.8,68.0,15.0,9.0,ALUMINIUM,34.0,48.6,50.1,330.0,350.0,16.0,18.0,False,False,130.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
1912,405.0,70.0,565.6,73.0,145.0,45.0,514.6,74.0,651.8327997674231,40.0,28.6,45.0,36.5,23.35,13.0,31.8,68.0,15.0,9.0,ALUMINIUM,34.0,48.6,50.1,330.0,350.0,16.0,18.0,False,False,130.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
1913,381.0,0.0,565.6,69.0,115.0,60.0,307.0,70.0,606.350951652914,40.0,30.200000000000003,45.0,45.0,27.5,19.0,31.8,68.0,15.0,9.0,STEEL,30.6,44.3,43.5,330.0,300.0,16.0,18.0,False,False,135.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
1914,381.0,0.0,565.6,69.0,115.0,50.0,307.0,70.0,609.1703122966564,40.0,35.2,53.0,45.0,40.0,24.0,31.8,68.0,15.0,9.0,ALUMINIUM,35.6,49.4,51.2,330.0,300.0,16.0,18.0,False,False,135.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
1915,381.0,0.0,565.6,69.0,115.0,60.0,307.0,70.0,606.350951652914,40.0,30.200000000000003,45.0,45.0,27.5,19.0,31.8,68.0,15.0,9.0,STEEL,30.6,44.3,43.5,330.0,300.0,16.0,18.0,False,False,135.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
1916,381.0,0.0,565.6,69.0,115.0,60.0,307.0,70.0,606.350951652914,40.0,30.200000000000003,45.0,45.0,27.5,19.0,31.8,68.0,15.0,9.0,STEEL,30.6,44.3,43.5,330.0,300.0,16.0,18.0,False,False,135.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
1917,375.0,0.0,565.6,69.0,104.5,60.0,307.0,70.0,589.778200847067,40.0,30.200000000000003,45.0,45.0,27.5,19.0,31.8,68.0,15.0,9.0,STEEL,30.6,44.3,44.6,330.0,300.0,16.0,18.0,False,False,135.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
1918,367.78,70.0,565.6,74.0,145.1,325.0,774.3,74.5,661.683487795585,40.0,34.7,45.0,44.05,25.0,13.0,31.8,68.0,15.0,9.0,ALUMINIUM,44.1,193.6,51.8,330.0,350.0,16.0,18.0,False,False,130.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
1919,398.27,70.0,565.6,75.0,169.1,100.0,610.5,74.5,673.6507920095686,40.0,30.6,45.0,36.5,23.35,14.0,35.8,68.0,15.0,9.0,CARBON,37.9,30.0,53.5,330.0,350.0,16.0,18.0,False,False,130.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
1920,398.27,70.0,565.6,75.0,169.1,100.0,610.5,74.5,673.6507920095686,40.0,30.6,45.0,36.5,23.35,14.0,35.8,68.0,15.0,9.0,ALUMINIUM,37.9,30.0,53.5,330.0,350.0,16.0,18.0,False,False,130.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
1921,405.0,68.041612752881,565.6,74.719,170.0,150.0,620.5,74.219,672.4350302505544,40.0,33.1,55.0,36.5,23.35,13.0,31.8,68.0,15.0,9.0,CARBON,43.6,50.6,52.3,330.0,350.0,16.0,18.0,False,False,130.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
1922,350.0,0.0,565.6,74.0,100.0,45.0,260.3,74.5,599.156860035014,40.0,28.6,45.0,36.5,23.35,13.0,31.8,68.0,15.0,9.0,STEEL,26.0,30.3,50.8,330.0,350.0,16.0,18.0,False,False,110.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
1923,350.0,0.0,565.6,74.0,100.0,45.0,260.4,74.5,599.4441081103463,40.0,28.6,45.0,36.5,23.35,13.0,31.8,68.0,15.0,9.0,STEEL,25.9,30.4,51.3,330.0,350.0,16.0,18.0,False,False,110.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
1924,301.48,43.0,565.6,77.0,124.4,45.0,512.9,74.0,555.3749173738333,40.0,28.6,45.0,36.5,23.35,13.0,31.8,68.0,15.0,9.0,ALUMINIUM,40.7,46.9,44.8,330.0,350.0,16.0,18.0,False,False,130.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
1925,550.0,29.5,565.6,67.0,100.0,45.0,533.0,65.0,628.5416238779043,40.0,28.6,45.0,36.5,23.35,13.0,31.8,68.0,15.0,9.0,BAMBOO,46.9,44.9,50.1,330.0,350.0,16.0,18.0,False,False,135.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
1926,870.0,35.0,565.6,62.5,120.0,45.0,460.0,62.5,572.2810847050408,38.1,25.4,31.8,34.0,18.0,13.925,25.4,68.0,5.0,30.0,STEEL,28.0,40.0,25.0,330.0,350.0,16.0,18.0,False,True,130.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
1927,413.25,70.0,565.6,73.0,112.8,170.0,675.2,71.0,622.6190581058615,40.0,31.700000000000003,36.0,36.5,22.0,12.5,28.6,68.0,15.0,9.0,STEEL,35.4,165.2,46.0,330.0,350.0,16.0,18.0,False,False,130.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
1928,390.0,45.0,565.6,73.0,128.0,25.0,528.0,74.0,613.180462979046,40.0,25.200000000000003,30.0,36.5,23.35,13.0,28.6,68.0,15.0,20.0,STEEL,31.6,24.0,39.0,330.0,350.0,16.0,18.0,True,True,120.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
1929,408.0,70.0,565.6,72.0,110.0,45.0,550.0,74.0,640.9149945918879,40.0,27.0,36.0,34.95,23.35,13.0,28.6,68.0,15.0,9.0,STEEL,30.8,30.8,42.7,330.0,350.0,16.0,18.0,False,False,130.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
1930,420.0,10.0,565.6,67.0,100.0,45.0,360.0,71.5,624.8610217668933,40.0,38.5,60.0,45.5,31.0,16.5,31.8,73.0,15.0,9.0,ALUMINIUM,22.6,90.0,35.0,330.0,300.0,16.0,18.0,False,False,130.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
1931,400.0,30.0,565.6,67.0,100.0,45.0,300.0,71.5,647.9810286078514,40.0,38.5,60.0,45.5,31.0,16.5,31.8,73.0,15.0,9.0,ALUMINIUM,22.6,60.0,35.0,330.0,300.0,16.0,18.0,False,False,130.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
1932,420.0,10.0,565.6,67.0,100.0,45.0,340.0,71.5,633.7978775900314,40.0,38.5,60.0,45.5,31.0,16.5,31.8,73.0,15.0,9.0,ALUMINIUM,22.6,40.0,35.0,330.0,300.0,16.0,18.0,False,False,130.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
1933,400.0,30.0,565.6,67.0,100.0,60.0,300.0,71.5,647.9810286078514,40.0,38.5,40.0,45.5,31.0,16.5,31.8,73.0,15.0,9.0,ALUMINIUM,22.6,60.0,35.0,330.0,300.0,16.0,18.0,False,False,130.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
1934,400.0,30.0,565.6,67.0,100.0,60.0,300.0,71.5,647.9810286078514,40.0,38.5,40.0,45.5,31.0,16.5,31.8,73.0,15.0,9.0,ALUMINIUM,22.6,60.0,35.0,330.0,300.0,16.0,18.0,False,False,130.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
1935,320.0,-25.0,565.6,73.0,102.0,31.0,200.3,74.0,482.3185890585903,40.0,27.700000000000003,38.0,32.0,22.0,17.5,29.8,68.0,15.0,9.0,OTHER,29.9,25.3,35.9,330.0,350.0,16.0,18.0,False,False,130.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
1936,370.0,-10.0,565.6,72.0,100.0,40.0,259.8,74.0,580.6786674359225,40.0,28.200000000000003,40.0,33.0,23.0,18.0,30.0,68.0,15.0,9.0,OTHER,26.5,34.8,44.9,330.0,350.0,16.0,18.0,False,False,130.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
1937,390.0,34.0,565.6,72.0,115.7,45.0,338.3,71.0,634.810357220584,40.0,28.6,45.0,36.5,20.0,14.0,31.8,68.0,15.0,9.0,STEEL,27.3,53.3,49.9,330.0,350.0,16.0,18.0,False,False,135.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
1938,390.0,5.0,565.6,72.0,110.0,45.0,285.0,71.0,617.315717692974,40.0,28.6,45.0,36.5,20.0,14.0,31.8,68.0,15.0,9.0,STEEL,26.6,54.0,47.9,330.0,350.0,16.0,18.0,False,False,135.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
1939,400.0,0.0,565.6,73.0,102.0,39.0,299.5,74.0,603.328366677297,40.0,28.700000000000003,40.0,34.0,24.0,18.5,30.0,68.0,15.0,9.0,OTHER,27.4,34.5,46.3,330.0,350.0,16.0,18.0,False,False,130.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
1940,400.0,30.0,565.6,67.0,100.0,39.0,380.0,71.5,647.9810286078514,40.0,38.5,53.0,45.5,31.0,16.5,31.8,73.0,15.0,9.0,ALUMINIUM,22.6,60.0,35.0,330.0,300.0,16.0,18.0,False,False,130.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
1941,375.0,0.0,565.6,67.0,100.0,60.0,310.0,71.5,626.989510784291,40.0,38.5,53.0,45.5,31.0,16.5,31.8,73.0,15.0,9.0,ALUMINIUM,22.6,60.0,35.0,330.0,300.0,16.0,18.0,False,False,135.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
1942,400.0,20.0,565.6,67.0,100.0,60.0,300.0,71.5,640.7970958814367,40.0,38.5,50.0,45.5,31.0,16.5,31.8,73.0,15.0,9.0,ALUMINIUM,22.6,60.0,35.0,330.0,300.0,16.0,18.0,False,False,130.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
1943,405.0,70.0,565.6,77.5,144.0,45.0,515.0,73.0,680.3996844496412,40.0,28.6,45.0,36.5,23.35,71.5,31.8,68.0,15.0,9.0,STEEL,31.7,49.0,52.6,330.0,350.0,16.0,18.0,False,False,130.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
